,ticker,name,market,locale,active,source_feed
273,I:CLLR,Cboe Russell 2000 Zero-Cost Put Spread Collar Index,indices,us,True,CboeGlobalIndicesFTSE
274,I:CLLZ,Cboe S&P 500 Zero-Cost Put Spread Collar Index,indices,us,True,CboeGlobalIndicesMain
275,I:CLMTCH,Nasdaq CTA Global Climate Technology Index,indices,us,True,NasdaqGIDS
276,I:CLMTCHN,Nasdaq CTA Global Climate Technology Net Total Return Index,indices,us,True,NasdaqGIDS
277,I:CLMTCHT,Nasdaq CTA Global Climate Technology Total Return Index,indices,us,True,NasdaqGIDS
278,I:CMAPTUSD,,indices,us,True,CboeGlobalIndicesCCCY
279,I:CMARBUSD,,indices,us,True,CboeGlobalIndicesCCCY
280,I:CMAVAXUSD,,indices,us,True,CboeGlobalIndicesCCCY
281,I:CMBO,Cboe S&P 500 Covered Combo Index,indices,us,True,CboeGlobalIndicesMain
282,I:CMBOEA,Cboe MSCI EAFE Covered Combo Index,indices,us,True,CboeGlobalIndicesMain
283,I:CMBOEF,Cboe MSCI Emerging Markets Covered Combo Index,indices,us,True,CboeGlobalIndicesMSCI
284,I:CMBTCEUR,,indices,us,True,CboeGlobalIndicesCCCY
285,I:CMC200,CMC Crypto 200 Index by Solactive,indices,us,True,NasdaqGIDS
286,I:CMC200EX,CMC Crypto 200 ex BTC Index by Solactive,indices,us,True,NasdaqGIDS
287,I:CMDAIUSD,,indices,us,True,CboeGlobalIndicesCCCY
288,I:CMETHEUR,,indices,us,True,CboeGlobalIndicesCCCY
289,I:CMEUROCUSD,,indices,us,True,CboeGlobalIndicesCCCY
290,I:CMHBARUSD,,indices,us,True,CboeGlobalIndicesCCCY
291,I:CMLEOUSD,,indices,us,True,CboeGlobalIndicesCCCY
292,I:CMNEARUSD,,indices,us,True,CboeGlobalIndicesCCCY
293,I:CMOPUSD,,indices,us,True,CboeGlobalIndicesCCCY
294,I:CMSHIBUSD,,indices,us,True,CboeGlobalIndicesCCCY
295,I:CMSOLBTC,,indices,us,True,CboeGlobalIndicesCCCY
296,I:CMTONUSD,,indices,us,True,CboeGlobalIndicesCCCY
297,I:CMTRXUSD,,indices,us,True,CboeGlobalIndicesCCCY
298,I:CMUSDCUSD,,indices,us,True,CboeGlobalIndicesCCCY
299,I:CMUSDTUSD,,indices,us,True,CboeGlobalIndicesCCCY
300,I:CMXMRUSD,,indices,us,True,CboeGlobalIndicesCCCY
301,I:CMXRPEUR,,indices,us,True,CboeGlobalIndicesCCCY
302,I:CNDR,Cboe S&P 500 Iron Condor Index,indices,us,True,CboeGlobalIndicesMain
303,I:CNDREA,Cboe MSCI EAFE Iron Condor Index,indices,us,True,CboeGlobalIndicesMSCI
304,I:CNDREF,Cboe MSCI Emerging Markets Iron Condor Index,indices,us,True,CboeGlobalIndicesMSCI
305,I:COMP,NASDAQ Composite,indices,us,True,NasdaqGIDS
306,I:COMPCAD,NASDAQ Composite Index CAD,indices,us,True,NasdaqGIDS
307,I:COMPCADMH,NASDAQ Composite Monthly Currency Hedged CAD,indices,us,True,NasdaqGIDS
308,I:COR10D,Cboe 3-Month 10 Delta Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
309,I:COR1M,Cboe 1-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
310,I:COR1Y,Cboe 1-Year Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
311,I:COR30D,Cboe 3-Month 30 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
312,I:COR3M,Cboe 3-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
313,I:COR6M,Cboe 6-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
314,I:COR70D,Cboe 3-Month 70 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
315,I:COR90D,Cboe 3-Month 90 Delta Cboe Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
316,I:COR9M,Cboe 9-Month Implied Correlation Index,indices,us,True,CboeGlobalIndicesMain
317,I:CPQ,ISE CTA Cloud Computing Index,indices,us,True,NasdaqGIDS
318,I:CPQE,,indices,us,True,NasdaqGIDS
319,I:CPQENTR,,indices,us,True,NasdaqGIDS
320,I:CPQETR,,indices,us,True,NasdaqGIDS
321,I:CPQI,Nasdaq CTA International Cloud Computing Index,indices,us,True,NasdaqGIDS
322,I:CPQINTR,Nasdaq CTA International Cloud Computing Net Total Return Index,indices,us,True,NasdaqGIDS
323,I:CPQITR,Nasdaq CTA International Cloud Computing Total Return Index,indices,us,True,NasdaqGIDS
324,I:CPQNTR,ISE CTA Cloud Computing Net Total Return Index,indices,us,True,NasdaqGIDS
325,I:CPQTR,ISE CTA Cloud Computing Total Return Index,indices,us,True,NasdaqGIDS
326,I:CRSPCD1,CRSP US Consumer Discretionary Index,indices,us,True,NasdaqGIDS
327,I:CRSPCDT,CRSP US Consumer Discretionary Total Return Index,indices,us,True,NasdaqGIDS
328,I:CRSPCS1,CRSP US Consumer Staples Index,indices,us,True,NasdaqGIDS
329,I:CRSPCST,CRSP US Consumer Staples Total Return Index,indices,us,True,NasdaqGIDS
330,I:CRSPEN1,CRSP US Energy Index,indices,us,True,NasdaqGIDS
331,I:CRSPENT,CRSP US Energy Total Return Index,indices,us,True,NasdaqGIDS
332,I:CRSPFN1,CRSP US Financials Index,indices,us,True,NasdaqGIDS
333,I:CRSPFNT,CRSP US Financials TR Index,indices,us,True,NasdaqGIDS
334,I:CRSPHC1,CRSP US Health Care Index,indices,us,True,NasdaqGIDS
335,I:CRSPHCT,CRSP US Health Care TR Index,indices,us,True,NasdaqGIDS
336,I:CRSPID1,CRSP US Industrials Index,indices,us,True,NasdaqGIDS
337,I:CRSPIDT,CRSP US Industrials TR Index,indices,us,True,NasdaqGIDS
338,I:CRSPIT1,CRSP US Technology Index,indices,us,True,NasdaqGIDS
339,I:CRSPITT,CRSP US Technology TR Index,indices,us,True,NasdaqGIDS
340,I:CRSPLC1,CRSP US Large Cap Index,indices,us,True,NasdaqGIDS
341,I:CRSPLCG1,CRSP US Large Cap Growth Index,indices,us,True,NasdaqGIDS
342,I:CRSPLCGT,CRSP US Large Cap Growth TR Index,indices,us,True,NasdaqGIDS
343,I:CRSPLCGV,CRSP US Large Cap Growth OSV Index,indices,us,True,NasdaqGIDS
344,I:CRSPLCT,CRSP US Large Cap TR Index,indices,us,True,NasdaqGIDS
345,I:CRSPLCV,CRSP US Large Cap OSV Index,indices,us,True,NasdaqGIDS
346,I:CRSPLCV1,CRSP US Large Cap Value Index,indices,us,True,NasdaqGIDS
347,I:CRSPLCVT,CRSP US Large Cap Value TR Index,indices,us,True,NasdaqGIDS
348,I:CRSPLCVV,CRSP US Large Cap Value OSV Index,indices,us,True,NasdaqGIDS
349,I:CRSPMC1,CRSP US Micro Cap Index,indices,us,True,NasdaqGIDS
350,I:CRSPMCT,CRSP US Micro Cap TR Index,indices,us,True,NasdaqGIDS
351,I:CRSPME1,CRSP US Mega Cap Index,indices,us,True,NasdaqGIDS
352,I:CRSPMEG1,CRSP US Mega Cap Growth Index,indices,us,True,NasdaqGIDS
353,I:CRSPMEGT,CRSP US Mega Cap Growth TR Index,indices,us,True,NasdaqGIDS
354,I:CRSPMEGV,CRSP US Mega Cap Growth OSV Index,indices,us,True,NasdaqGIDS
355,I:CRSPMET,CRSP US Mega Cap TR Index,indices,us,True,NasdaqGIDS
356,I:CRSPMEV,CRSP US Mega Cap OSV Index,indices,us,True,NasdaqGIDS
357,I:CRSPMEV1,CRSP US Mega Cap Value Index,indices,us,True,NasdaqGIDS
358,I:CRSPMEVT,CRSP US Mega Cap Value TR Index,indices,us,True,NasdaqGIDS
359,I:CRSPMEVV,CRSP US Mega Cap Value OSV Index,indices,us,True,NasdaqGIDS
360,I:CRSPMI1,CRSP US Mid Cap Index,indices,us,True,NasdaqGIDS
361,I:CRSPMIG1,CRSP US Mid Cap Growth Index,indices,us,True,NasdaqGIDS
362,I:CRSPMIGT,CRSP US Mid Cap Growth TR Index,indices,us,True,NasdaqGIDS
363,I:CRSPMIGV,CRSP US Mid Cap Growth OSV Index,indices,us,True,NasdaqGIDS
364,I:CRSPMIT,CRSP US Mid Cap TR Index,indices,us,True,NasdaqGIDS
365,I:CRSPMIV,CRSP US Mid Cap OSV Index,indices,us,True,NasdaqGIDS
366,I:CRSPMIV1,CRSP US Mid Cap Value Index,indices,us,True,NasdaqGIDS
367,I:CRSPMIVT,CRSP US Mid Cap Value TR Index,indices,us,True,NasdaqGIDS
368,I:CRSPMIVV,CRSP US Mid Cap Value OSV Index,indices,us,True,NasdaqGIDS
369,I:CRSPMS1,,indices,us,True,NasdaqGIDS
370,I:CRSPMST,,indices,us,True,NasdaqGIDS
371,I:CRSPMT1,CRSP US Basic Materials Index,indices,us,True,NasdaqGIDS
372,I:CRSPMTT,CRSP US Basic Materials Total Return Index,indices,us,True,NasdaqGIDS
373,I:CRSPRE1,CRSP US Real Estate Index,indices,us,True,NasdaqGIDS
374,I:CRSPRET,CRSP US Real Estate Total Return Index,indices,us,True,NasdaqGIDS
375,I:CRSPSC1,CRSP US Small Cap Index,indices,us,True,NasdaqGIDS
376,I:CRSPSCG1,CRSP US Small Cap Growth Index,indices,us,True,NasdaqGIDS
377,I:CRSPSCGT,CRSP US Small Cap Growth TR Index,indices,us,True,NasdaqGIDS
378,I:CRSPSCGV,CRSP US Small Cap Growth OSV Index,indices,us,True,NasdaqGIDS
379,I:CRSPSCT,CRSP US Small Cap TR Index,indices,us,True,NasdaqGIDS
380,I:CRSPSCV,CRSP US Small Cap OSV Index,indices,us,True,NasdaqGIDS
381,I:CRSPSCV1,CRSP US Small Cap Value Index,indices,us,True,NasdaqGIDS
382,I:CRSPSCVT,CRSP US Small Cap Value TR Index,indices,us,True,NasdaqGIDS
383,I:CRSPSCVV,CRSP US Small Cap Value OSV Index,indices,us,True,NasdaqGIDS
384,I:CRSPSM1,CRSP US Small/Mid Cap  Index,indices,us,True,NasdaqGIDS
385,I:CRSPSMG1,CRSP US Small/Mid Cap Growth Index,indices,us,True,NasdaqGIDS
386,I:CRSPSMGT,CRSP US Small/Mid Cap Growth Total Return Index,indices,us,True,NasdaqGIDS
387,I:CRSPSMGV.TEST,CRSP US Small/Mid Cap Growth OS TEST,indices,us,True,NasdaqGIDS
388,I:CRSPSMT,CRSP US Small/Mid Cap Total Return Index,indices,us,True,NasdaqGIDS
389,I:CRSPSMV,CRSP US Small/Mid Cap OSV Index,indices,us,True,NasdaqGIDS
390,I:CRSPSMV1,CRSP US Small/Mid Cap Value Index,indices,us,True,NasdaqGIDS
391,I:CRSPSMVT,CRSP US Small/Mid Cap Value Total Return Index,indices,us,True,NasdaqGIDS
392,I:CRSPSMVV,CRSP US Small/Mid Cap Value OSV Index,indices,us,True,NasdaqGIDS
393,I:CRSPSX1,CRSP US Small Cap Ex-Real Estate Index,indices,us,True,NasdaqGIDS
394,I:CRSPSXT,CRSP US Small Cap Ex-Real Estate Total Return Inde,indices,us,True,NasdaqGIDS
395,I:CRSPTAH1,CRSP US Total Market Index (AUD-hedged),indices,us,True,NasdaqGIDS
396,I:CRSPTAHT,CRSP US Total Market Total Return Index (AUD-hedge,indices,us,True,NasdaqGIDS
397,I:CRSPTCH1,CRSP US Total Market Index (CAD-hedged),indices,us,True,NasdaqGIDS
398,I:CRSPTCHT,CRSP US Total Market TR Index (CAD-hedged),indices,us,True,NasdaqGIDS
399,I:CRSPTE1,CRSP US Telecommunications Index,indices,us,True,NasdaqGIDS
400,I:CRSPTET,CRSP US Telecommunications Total Return Index,indices,us,True,NasdaqGIDS
401,I:CRSPTM1,CRSP US Total Market Index,indices,us,True,NasdaqGIDS
402,I:CRSPTMA1,CRSP US Total Market Index AUD,indices,us,True,NasdaqGIDS
403,I:CRSPTMAT,CRSP US Total Market Total Return Index AUD,indices,us,True,NasdaqGIDS
404,I:CRSPTMC1,CRSP US Total Market Index CAD,indices,us,True,NasdaqGIDS
405,I:CRSPTMCT,CRSP US Total Market Total Return Index CAD,indices,us,True,NasdaqGIDS
406,I:CRSPTMT,CRSP US Total Market TR Index,indices,us,True,NasdaqGIDS
407,I:CRSPTMV,CRSP US Total Market OSV Index,indices,us,True,NasdaqGIDS
408,I:CRSPUT1,CRSP US Utilities Index,indices,us,True,NasdaqGIDS
409,I:CRSPUTT,CRSP US Utilities TR Index,indices,us,True,NasdaqGIDS
410,I:CRSPXE1,,indices,us,True,NasdaqGIDS
411,I:CRSPXET,,indices,us,True,NasdaqGIDS
412,I:CRSPXM1,,indices,us,True,NasdaqGIDS
413,I:CRSPXMG1,,indices,us,True,NasdaqGIDS
414,I:CRSPXMGT,,indices,us,True,NasdaqGIDS
415,I:CRSPXMT,,indices,us,True,NasdaqGIDS
416,I:CRSPXMV1,,indices,us,True,NasdaqGIDS
417,I:CRSPXMVT,,indices,us,True,NasdaqGIDS
418,I:CSMIV,PROSHARES LARGE CAP CORE PLUS ETF,indices,us,True,CboeGlobalIndicesINAV
419,I:CTEXIV,PROSHARES S&P KENSHO CLEANTECH ETF,indices,us,True,CboeGlobalIndicesINAV
420,I:CUSCELS,Nasdaq Clean Edge Green Energy Custom Index,indices,us,True,NasdaqGIDS
421,I:CUSCELSNR,Nasdaq Clean Edge Green Energy Custom Net Total Return Index,indices,us,True,NasdaqGIDS
422,I:CUSCELSTR,Nasdaq Clean Edge Green Energy Custom Gross Total Return Index,indices,us,True,NasdaqGIDS
423,I:CX101010GI,OMX Copenhagen Software and Computer Services GI,indices,us,True,NasdaqGIDS
424,I:CX101010PI,OMX Copenhagen Software and Computer Services PI,indices,us,True,NasdaqGIDS
425,I:CX101020GI,OMX Copenhagen Technology Hardware and Equipment GI,indices,us,True,NasdaqGIDS
426,I:CX101020PI,OMX Copenhagen Technology Hardware and Equipment PI,indices,us,True,NasdaqGIDS
427,I:CX10GI,OMX Copenhagen Technology GI,indices,us,True,NasdaqGIDS
428,I:CX10PI,OMX Copenhagen Technology PI,indices,us,True,NasdaqGIDS
429,I:CX151010GI,OMX Copenhagen Telecommunications Equipment GI,indices,us,True,NasdaqGIDS
430,I:CX151010PI,OMX Copenhagen Telecommunications Equipment PI,indices,us,True,NasdaqGIDS
431,I:CX15GI,OMX Copenhagen Telecommunications GI,indices,us,True,NasdaqGIDS
432,I:CX15PI,OMX Copenhagen Telecommunications PI,indices,us,True,NasdaqGIDS
433,I:CX201020GI,OMX Copenhagen Medical Equipment and Services GI,indices,us,True,NasdaqGIDS
434,I:CX201020PI,OMX Copenhagen Medical Equipment and Services PI,indices,us,True,NasdaqGIDS
435,I:CX201030GI,OMX Copenhagen Pharmaceuticals and Biotechnology GI,indices,us,True,NasdaqGIDS
436,I:CX201030PI,OMX Copenhagen Pharmaceuticals and Biotechnology PI,indices,us,True,NasdaqGIDS
437,I:CX20GI,OMX Copenhagen Health Care GI,indices,us,True,NasdaqGIDS
438,I:CX20PI,OMX Copenhagen Health Care PI,indices,us,True,NasdaqGIDS
439,I:CX3010GI,OMX Copenhagen Banks GI,indices,us,True,NasdaqGIDS
440,I:CX3010PI,OMX Copenhagen Banks PI,indices,us,True,NasdaqGIDS
441,I:CX302020GI,OMX Copenhagen Investment Banking and Brokerage Services  GI,indices,us,True,NasdaqGIDS
442,I:CX302020PI,OMX Copenhagen Investment Banking and Brokerage Services  PI,indices,us,True,NasdaqGIDS
443,I:CX3020GI,OMX Copenhagen Financial Services GI,indices,us,True,NasdaqGIDS
444,I:CX3020PI,OMX Copenhagen Financial Services PI,indices,us,True,NasdaqGIDS
445,I:CX303020GI,OMX Copenhagen Non-life Insurance GI,indices,us,True,NasdaqGIDS
446,I:CX303020PI,OMX Copenhagen Non-life Insurance PI,indices,us,True,NasdaqGIDS
447,I:CX3030GI,OMX Copenhagen Insurance GI,indices,us,True,NasdaqGIDS
448,I:CX3030PI,OMX Copenhagen Insurance PI,indices,us,True,NasdaqGIDS
449,I:CX30GI,OMX Copenhagen Financials GI,indices,us,True,NasdaqGIDS
450,I:CX30PI,OMX Copenhagen Financials PI,indices,us,True,NasdaqGIDS
451,I:CX351010GI,OMX Copenhagen Real Estate Investment and Services GI,indices,us,True,NasdaqGIDS
452,I:CX351010PI,OMX Copenhagen Real Estate Investment and Services PI,indices,us,True,NasdaqGIDS
453,I:CX351020GI,OMX Copenhagen Real Estate Investment Trusts GI,indices,us,True,NasdaqGIDS
454,I:CX351020PI,OMX Copenhagen Real Estate Investment Trusts PI,indices,us,True,NasdaqGIDS
455,I:CX35GI,OMX Copenhagen Real Estate GI,indices,us,True,NasdaqGIDS
456,I:CX35PI,OMX Copenhagen Real Estate PI,indices,us,True,NasdaqGIDS
457,I:CX4010GI,OMX Copenhagen Automobiles and Parts GI,indices,us,True,NasdaqGIDS
458,I:CX4010PI,OMX Copenhagen Automobiles and Parts PI,indices,us,True,NasdaqGIDS
459,I:CX402020GI,OMX Copenhagen Household Goods and Home Construction GI,indices,us,True,NasdaqGIDS
460,I:CX402020PI,OMX Copenhagen Household Goods and Home Construction PI,indices,us,True,NasdaqGIDS
461,I:CX402030GI,OMX Copenhagen Leisure Goods GI,indices,us,True,NasdaqGIDS
462,I:CX402030PI,OMX Copenhagen Leisure Goods PI,indices,us,True,NasdaqGIDS
463,I:CX402040GI,OMX Copenhagen Personal Goods GI,indices,us,True,NasdaqGIDS
464,I:CX402040PI,OMX Copenhagen Personal Goods PI,indices,us,True,NasdaqGIDS
465,I:CX4020GI,OMX Copenhagen Consumer Products and Services GI,indices,us,True,NasdaqGIDS
466,I:CX4020PI,OMX Copenhagen Consumer Products and Services PI,indices,us,True,NasdaqGIDS
467,I:CX4030GI,OMX Copenhagen Media GI,indices,us,True,NasdaqGIDS
468,I:CX4030PI,OMX Copenhagen Media PI,indices,us,True,NasdaqGIDS
469,I:CX404010GI,OMX Copenhagen Retailers GI,indices,us,True,NasdaqGIDS
470,I:CX404010PI,OMX Copenhagen Retailers PI,indices,us,True,NasdaqGIDS
471,I:CX4040GI,OMX Copenhagen Retail GI,indices,us,True,NasdaqGIDS
472,I:CX4040PI,OMX Copenhagen Retail PI,indices,us,True,NasdaqGIDS
473,I:CX4050GI,OMX Copenhagen Travel and Leisure GI,indices,us,True,NasdaqGIDS
474,I:CX4050PI,OMX Copenhagen Travel and Leisure PI,indices,us,True,NasdaqGIDS
475,I:CX40GI,OMX Copenhagen Consumer Discretionary GI,indices,us,True,NasdaqGIDS
476,I:CX40PI,OMX Copenhagen Consumer Discretionary PI,indices,us,True,NasdaqGIDS
477,I:CX451010GI,OMX Copenhagen Beverages GI,indices,us,True,NasdaqGIDS
478,I:CX451010PI,OMX Copenhagen Beverages PI,indices,us,True,NasdaqGIDS
479,I:CX451020GI,OMX Copenhagen Food Producers GI,indices,us,True,NasdaqGIDS
480,I:CX451020PI,OMX Copenhagen Food Producers PI,indices,us,True,NasdaqGIDS
481,I:CX451030GI,OMX Copenhagen Tobacco GI,indices,us,True,NasdaqGIDS
482,I:CX451030PI,OMX Copenhagen Tobacco PI,indices,us,True,NasdaqGIDS
483,I:CX4510GI,"OMX Copenhagen Food, Beverage and Tobacco  GI",indices,us,True,NasdaqGIDS
484,I:CX4510PI,"OMX Copenhagen Food, Beverage and Tobacco  PI",indices,us,True,NasdaqGIDS
485,I:CX45GI,OMX Copenhagen Consumer Staples GI,indices,us,True,NasdaqGIDS
486,I:CX45PI,OMX Copenhagen Consumer Staples PI,indices,us,True,NasdaqGIDS
487,I:CX5010GI,OMX Copenhagen Construction and Materials GI,indices,us,True,NasdaqGIDS
488,I:CX5010PI,OMX Copenhagen Construction and Materials PI,indices,us,True,NasdaqGIDS
489,I:CX502020GI,OMX Copenhagen Electronic and Electrical Equipment GI,indices,us,True,NasdaqGIDS
490,I:CX502020PI,OMX Copenhagen Electronic and Electrical Equipment PI,indices,us,True,NasdaqGIDS
491,I:CX502030GI,OMX Copenhagen General Industrials GI,indices,us,True,NasdaqGIDS
492,I:CX502030PI,OMX Copenhagen General Industrials PI,indices,us,True,NasdaqGIDS
493,I:CX502040GI,OMX Copenhagen Industrial Engineering GI,indices,us,True,NasdaqGIDS
494,I:CX502040PI,OMX Copenhagen Industrial Engineering PI,indices,us,True,NasdaqGIDS
495,I:CX502050GI,OMX Copenhagen Industrial Support Services GI,indices,us,True,NasdaqGIDS
496,I:CX502050PI,OMX Copenhagen Industrial Support Services PI,indices,us,True,NasdaqGIDS
497,I:CX502060GI,OMX Copenhagen Industrial Transportation GI,indices,us,True,NasdaqGIDS
498,I:CX502060PI,OMX Copenhagen Industrial Transportation PI,indices,us,True,NasdaqGIDS
499,I:CX5020GI,OMX Copenhagen Industrial Goods and Services GI,indices,us,True,NasdaqGIDS
500,I:CX5020PI,OMX Copenhagen Industrial Goods and Services PI,indices,us,True,NasdaqGIDS
501,I:CX50GI,OMX Copenhagen Industrials GI,indices,us,True,NasdaqGIDS
502,I:CX50PI,OMX Copenhagen Industrials PI,indices,us,True,NasdaqGIDS
503,I:CX5520GI,OMX Copenhagen Chemicals GI,indices,us,True,NasdaqGIDS
504,I:CX5520PI,OMX Copenhagen Chemicals PI,indices,us,True,NasdaqGIDS
505,I:CX601010GI,"OMX Copenhagen Oil, Gas and Coal GI",indices,us,True,NasdaqGIDS
506,I:CX601010PI,"OMX Copenhagen Oil, Gas and Coal PI",indices,us,True,NasdaqGIDS
507,I:CX601020GI,OMX Copenhagen Alternative Energy GI,indices,us,True,NasdaqGIDS
508,I:CX601020PI,OMX Copenhagen Alternative Energy PI,indices,us,True,NasdaqGIDS
509,I:CX60GI,OMX Copenhagen Energy GI,indices,us,True,NasdaqGIDS
510,I:CX60PI,OMX Copenhagen Energy PI,indices,us,True,NasdaqGIDS
511,I:CX651010GI,OMX Copenhagen Electricity GI,indices,us,True,NasdaqGIDS
512,I:CX651010PI,OMX Copenhagen Electricity PI,indices,us,True,NasdaqGIDS
513,I:CX65GI,OMX Copenhagen Utilities GI,indices,us,True,NasdaqGIDS
514,I:CX65PI,OMX Copenhagen Utilities PI,indices,us,True,NasdaqGIDS
515,I:CXU,U.S.-Europe-Japan Basket,indices,us,True,CboeGlobalIndicesMain
516,I:DAA,NASDAQ US Broad Dividend Achievers Index,indices,us,True,NasdaqGIDS
517,I:DAACAD,Nasdaq US Broad Dividend Achievers CAD,indices,us,True,NasdaqGIDS
518,I:DAACADMH,DAACAD Monthly Currency Hedged,indices,us,True,NasdaqGIDS
519,I:DAACADNTR,Nasdaq US Broad Dividend Achievers CAD NTR,indices,us,True,NasdaqGIDS
520,I:DAACADNTRMH,DAACADNTR Monthly Currency Hedged,indices,us,True,NasdaqGIDS
521,I:DAACADTR,Nasdaq US Broad Dividend Achievers CAD TR,indices,us,True,NasdaqGIDS
522,I:DAACADTRMH,DAACADTR Monthly Currency Hedged,indices,us,True,NasdaqGIDS
523,I:DAANTR,Nasdaq US Broad Dividend Achievers NTR,indices,us,True,NasdaqGIDS
524,I:DAATR,NASDAQ US Broad Dividend Achievers Index TR,indices,us,True,NasdaqGIDS
525,I:DAAXJP,NASDAQ Asia ex Japan Dividend Achievers,indices,us,True,NasdaqGIDS
526,I:DAAXJPHKD,NASDAQ Asia ex Japan Dividend Achievers HKD,indices,us,True,NasdaqGIDS
527,I:DAAXJPHKDN,NASDAQ Asia ex Japan Dividend Achievers HKD NTR,indices,us,True,NasdaqGIDS
528,I:DAAXJPHKDT,NASDAQ Asia ex Japan Dividend Achievers HKD TR,indices,us,True,NasdaqGIDS
529,I:DAAXJPN,NASDAQ Asia ex Japan Dividend Achievers NTR,indices,us,True,NasdaqGIDS
530,I:DAAXJPT,NASDAQ Asia ex Japan Dividend Achievers TR,indices,us,True,NasdaqGIDS
531,I:DAAXMLPREIT,Nasdaq US Broad Div Achievers Ex-MLP & REIT Index,indices,us,True,NasdaqGIDS
532,I:DAAXMLPREITTR,Nasdaq US Broad Div Achievers Ex-MLP & REIT TR,indices,us,True,NasdaqGIDS
533,I:DACA,NASDAQ Broad Canadian Dividend Achievers Index,indices,us,True,NasdaqGIDS
534,I:DACATR,NASDAQ Broad Canadian Dividend Achievers Index TR,indices,us,True,NasdaqGIDS
535,I:DASH100,Cboe 100 Dash / US Dollar RealPrice Index,indices,us,True,CboeGlobalIndicesCCCY
536,I:DASH10RP,Cboe 10 Dash / US Dollar RealPrice Index,indices,us,True,CboeGlobalIndicesCCCY
537,I:DASH20RP,Cboe 20 Dash / US Dollar RealPrice Index,indices,us,True,CboeGlobalIndicesCCCY
538,I:DASH50RP,Cboe 50 Dash / US Dollar RealPrice Index,indices,us,True,CboeGlobalIndicesCCCY
539,I:DASH5RP,Cboe 5 Dash / US Dollar RealPrice Index,indices,us,True,CboeGlobalIndicesCCCY
540,I:DAT,NASDAQ International Dividend Achievers Index,indices,us,True,NasdaqGIDS
541,I:DATIV,PROSHARES BIG DATA REFINERS ETF,indices,us,True,CboeGlobalIndicesINAV
542,I:DATLOC,Nasdaq International Dividend Achievers Local,indices,us,True,NasdaqGIDS
543,I:DATLOCCAD,Nasdaq International Dividend Achievers Local CAD,indices,us,True,NasdaqGIDS
544,I:DATLOCCADMH,Nasdaq Intl Div Achiever Local CAD Hedged,indices,us,True,NasdaqGIDS
545,I:DATLOCCADNTR,Nasdaq International Div Achievers Local CAD NTR,indices,us,True,NasdaqGIDS
546,I:DATLOCCADNTRMH,Nasdaq Intl Div Achiever Local CAD NTR Hedged,indices,us,True,NasdaqGIDS
547,I:DATLOCCADTR,Nasdaq International Div Achievers Local CAD TR,indices,us,True,NasdaqGIDS
548,I:DATLOCCADTRMH,Nasdaq Intl Div Achiever Local CAD TR Hedged,indices,us,True,NasdaqGIDS
549,I:DATLOCNTR,Nasdaq International Dividend Achievers Local NTR,indices,us,True,NasdaqGIDS
550,I:DATLOCTR,Nasdaq International Dividend Achievers Local TR,indices,us,True,NasdaqGIDS
551,I:DATNTR,NASDAQ International Dividend Achievers NTR,indices,us,True,NasdaqGIDS
552,I:DATTR,NASDAQ International Dividend Achievers Index TR,indices,us,True,NasdaqGIDS
553,I:DAUGIV,FT Cboe Vest U.S. Equity Deep Buffer ETF - August Intraday Indicative Value,indices,us,True,CboeGlobalIndicesINAV
554,I:DAY,NASDAQ US Dividend Achievers 50 Index,indices,us,True,NasdaqGIDS
555,I:DAYTR,NASDAQ US Dividend Achievers 50 Index TR,indices,us,True,NasdaqGIDS
556,I:DC1ICLEP,Dow Jones Commodity Index Inverse Crude Oil Enhanced ER,indices,us,True,CMEMarketDataPlatformDowJones
557,I:DC1ICLET,Dow Jones Commodity Index Inverse Crude Oil Enhanced TR,indices,us,True,CMEMarketDataPlatformDowJones
558,I:DC2LCLEP,Dow Jones Commodity Index 2X Leverage Crude Oil Enhanced ER,indices,us,True,CMEMarketDataPlatformDowJones
