,ticker,name,market,locale,active,currency_symbol,currency_name,base_currency_symbol,base_currency_name,last_updated_utc
195,C:CHFGBP,Swiss franc - Pound sterling,fx,global,True,GBP,Pound sterling,CHF,Swiss franc,2017-01-01T00:00:00Z
196,C:CHFHKD,Swiss franc - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
197,C:CHFHUF,Swiss franc - Hungarian forint,fx,global,True,HUF,Hungarian forint,CHF,Swiss franc,2017-01-01T00:00:00Z
198,C:CHFIDR,Swiss franc - Indonesian rupiah,fx,global,True,IDR,Indonesian rupiah,CHF,Swiss franc,2017-01-01T00:00:00Z
199,C:CHFILS,Swiss franc - Israeli new shekel,fx,global,True,ILS,Israeli new shekel,CHF,Swiss franc,2017-01-01T00:00:00Z
200,C:CHFINR,Swiss franc - Indian rupee,fx,global,True,INR,Indian rupee,CHF,Swiss franc,2017-01-01T00:00:00Z
201,C:CHFISK,Swiss franc - Icelandic króna,fx,global,True,ISK,Icelandic króna,CHF,Swiss franc,2017-01-01T00:00:00Z
202,C:CHFJPY,Swiss franc - Japanese yen,fx,global,True,JPY,Japanese yen,CHF,Swiss franc,2017-01-01T00:00:00Z
203,C:CHFKRW,Swiss franc - South Korean won,fx,global,True,KRW,South Korean won,CHF,Swiss franc,2017-01-01T00:00:00Z
204,C:CHFMXN,Swiss franc - Mexican peso,fx,global,True,MXN,Mexican peso,CHF,Swiss franc,2017-01-01T00:00:00Z
205,C:CHFMYR,Swiss franc - Malaysian ringgit,fx,global,True,MYR,Malaysian ringgit,CHF,Swiss franc,2017-01-01T00:00:00Z
206,C:CHFNOK,Swiss franc - Norwegian krone,fx,global,True,NOK,Norwegian krone,CHF,Swiss franc,2017-01-01T00:00:00Z
207,C:CHFNZD,Swiss franc - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
208,C:CHFPKR,Swiss franc - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,CHF,Swiss franc,2017-01-01T00:00:00Z
209,C:CHFPLN,Swiss franc - Polish złoty,fx,global,True,PLN,Polish złoty,CHF,Swiss franc,2017-01-01T00:00:00Z
210,C:CHFRON,Swiss franc - Romanian new leu,fx,global,True,RON,Romanian new leu,CHF,Swiss franc,2017-01-01T00:00:00Z
211,C:CHFRSD,Swiss franc - Serbian dinar,fx,global,True,RSD,Serbian dinar,CHF,Swiss franc,2017-01-01T00:00:00Z
212,C:CHFRUB,Swiss franc - Russian rouble,fx,global,True,RUB,Russian rouble,CHF,Swiss franc,2017-01-01T00:00:00Z
213,C:CHFSEK,Swiss franc - Swedish krona,fx,global,True,SEK,Swedish krona,CHF,Swiss franc,2017-01-01T00:00:00Z
214,C:CHFSGD,Swiss franc - Singapore dollar,fx,global,True,SGD,Singapore dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
215,C:CHFSZL,Swiss franc - Swazi lilangeni,fx,global,True,SZL,Swazi lilangeni,CHF,Swiss franc,2017-01-01T00:00:00Z
216,C:CHFTHB,Swiss franc - Thai baht,fx,global,True,THB,Thai baht,CHF,Swiss franc,2017-01-01T00:00:00Z
217,C:CHFTRY,Swiss franc - Turkish lira,fx,global,True,TRY,Turkish lira,CHF,Swiss franc,2017-01-01T00:00:00Z
218,C:CHFTWD,Swiss franc - New Taiwan dollar,fx,global,True,TWD,New Taiwan dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
219,C:CHFUSD,Swiss franc - United States Dollar,fx,global,True,USD,United States Dollar,CHF,Swiss franc,2017-01-01T00:00:00Z
220,C:CHFUZS,Swiss franc - Uzbekistan som,fx,global,True,UZS,Uzbekistan som,CHF,Swiss franc,2017-01-01T00:00:00Z
221,C:CHFZAR,Swiss franc - South African rand,fx,global,True,ZAR,South African rand,CHF,Swiss franc,2017-01-01T00:00:00Z
222,C:CLPARS,Chilean peso - Argentine peso,fx,global,True,ARS,Argentine peso,CLP,Chilean peso,2017-01-01T00:00:00Z
223,C:CLPAUD,Chilean peso - Australian dollar,fx,global,True,AUD,Australian dollar,CLP,Chilean peso,2017-01-01T00:00:00Z
224,C:CLPBRL,Chilean peso - Brazilian real,fx,global,True,BRL,Brazilian real,CLP,Chilean peso,2017-01-01T00:00:00Z
225,C:CLPCHF,Chilean peso - Swiss franc,fx,global,True,CHF,Swiss franc,CLP,Chilean peso,2017-01-01T00:00:00Z
226,C:CLPCNY,Chilean peso - Chinese yuan,fx,global,True,CNY,Chinese yuan,CLP,Chilean peso,2017-01-01T00:00:00Z
227,C:CLPCOP,Chilean peso - Colombian peso,fx,global,True,COP,Colombian peso,CLP,Chilean peso,2017-01-01T00:00:00Z
228,C:CLPEUR,Chilean peso - Euro,fx,global,True,EUR,Euro,CLP,Chilean peso,2017-01-01T00:00:00Z
229,C:CLPGBP,Chilean peso - Pound sterling,fx,global,True,GBP,Pound sterling,CLP,Chilean peso,2017-01-01T00:00:00Z
230,C:CLPMXN,Chilean peso - Mexican peso,fx,global,True,MXN,Mexican peso,CLP,Chilean peso,2017-01-01T00:00:00Z
231,C:CLPPEN,Chilean peso - Peruvian nuevo sol,fx,global,True,PEN,Peruvian nuevo sol,CLP,Chilean peso,2017-01-01T00:00:00Z
232,C:CLPUSD,Chilean peso - United States Dollar,fx,global,True,USD,United States Dollar,CLP,Chilean peso,2017-01-01T00:00:00Z
233,C:CNHHKD,Chinese yuan - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,CNH,Chinese yuan,2017-01-01T00:00:00Z
234,C:CNHJPY,Chinese yuan - Japanese yen,fx,global,True,JPY,Japanese yen,CNH,Chinese yuan,2017-01-01T00:00:00Z
235,C:CNHUSD,Chinese yuan - United States Dollar,fx,global,True,USD,United States Dollar,CNH,Chinese yuan,2017-01-01T00:00:00Z
236,C:CNYAUD,Chinese yuan - Australian dollar,fx,global,True,AUD,Australian dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
237,C:CNYBGN,Chinese yuan - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,CNY,Chinese yuan,2017-01-01T00:00:00Z
238,C:CNYCAD,Chinese yuan - Canadian dollar,fx,global,True,CAD,Canadian dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
239,C:CNYCHF,Chinese yuan - Swiss franc,fx,global,True,CHF,Swiss franc,CNY,Chinese yuan,2017-01-01T00:00:00Z
240,C:CNYCLP,Chinese yuan - Chilean peso,fx,global,True,CLP,Chilean peso,CNY,Chinese yuan,2017-01-01T00:00:00Z
241,C:CNYDKK,Chinese yuan - Danish krone,fx,global,True,DKK,Danish krone,CNY,Chinese yuan,2017-01-01T00:00:00Z
242,C:CNYEUR,Chinese yuan - Euro,fx,global,True,EUR,Euro,CNY,Chinese yuan,2017-01-01T00:00:00Z
243,C:CNYGBP,Chinese yuan - Pound sterling,fx,global,True,GBP,Pound sterling,CNY,Chinese yuan,2017-01-01T00:00:00Z
244,C:CNYHKD,Chinese yuan - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
245,C:CNYINR,Chinese yuan - Indian rupee,fx,global,True,INR,Indian rupee,CNY,Chinese yuan,2017-01-01T00:00:00Z
246,C:CNYJPY,Chinese yuan - Japanese yen,fx,global,True,JPY,Japanese yen,CNY,Chinese yuan,2017-01-01T00:00:00Z
247,C:CNYKRW,Chinese yuan - South Korean won,fx,global,True,KRW,South Korean won,CNY,Chinese yuan,2017-01-01T00:00:00Z
248,C:CNYNZD,Chinese yuan - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
249,C:CNYPLN,Chinese yuan - Polish złoty,fx,global,True,PLN,Polish złoty,CNY,Chinese yuan,2017-01-01T00:00:00Z
250,C:CNYSGD,Chinese yuan - Singapore dollar,fx,global,True,SGD,Singapore dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
251,C:CNYUSD,Chinese yuan - United States Dollar,fx,global,True,USD,United States Dollar,CNY,Chinese yuan,2017-01-01T00:00:00Z
252,C:CNYZAR,Chinese yuan - South African rand,fx,global,True,ZAR,South African rand,CNY,Chinese yuan,2017-01-01T00:00:00Z
253,C:COPARS,Colombian peso - Argentine peso,fx,global,True,ARS,Argentine peso,COP,Colombian peso,2017-01-01T00:00:00Z
254,C:COPBRL,Colombian peso - Brazilian real,fx,global,True,BRL,Brazilian real,COP,Colombian peso,2017-01-01T00:00:00Z
255,C:COPCAD,Colombian peso - Canadian dollar,fx,global,True,CAD,Canadian dollar,COP,Colombian peso,2017-01-01T00:00:00Z
256,C:COPCLP,Colombian peso - Chilean peso,fx,global,True,CLP,Chilean peso,COP,Colombian peso,2017-01-01T00:00:00Z
257,C:COPDKK,Colombian peso - Danish krone,fx,global,True,DKK,Danish krone,COP,Colombian peso,2017-01-01T00:00:00Z
258,C:COPMXN,Colombian peso - Mexican peso,fx,global,True,MXN,Mexican peso,COP,Colombian peso,2017-01-01T00:00:00Z
259,C:COPPLN,Colombian peso - Polish złoty,fx,global,True,PLN,Polish złoty,COP,Colombian peso,2017-01-01T00:00:00Z
260,C:COPUSD,Colombian peso - United States Dollar,fx,global,True,USD,United States Dollar,COP,Colombian peso,2017-01-01T00:00:00Z
261,C:COPZAR,Colombian peso - South African rand,fx,global,True,ZAR,South African rand,COP,Colombian peso,2017-01-01T00:00:00Z
262,C:CRCGBP,Costa Rican colon - Pound sterling,fx,global,True,GBP,Pound sterling,CRC,Costa Rican colon,2017-01-01T00:00:00Z
263,C:CRCUSD,Costa Rican colon - United States Dollar,fx,global,True,USD,United States Dollar,CRC,Costa Rican colon,2017-01-01T00:00:00Z
264,C:CUPUSD,Cuban peso - United States Dollar,fx,global,True,USD,United States Dollar,CUP,Cuban peso,2017-01-01T00:00:00Z
265,C:CYPZAR,Cypriot pound - South African rand,fx,global,True,ZAR,South African rand,CYP,Cypriot pound,2017-01-01T00:00:00Z
266,C:CZKCAD,Czech koruna - Canadian dollar,fx,global,True,CAD,Canadian dollar,CZK,Czech koruna,2017-01-01T00:00:00Z
267,C:CZKCHF,Czech koruna - Swiss franc,fx,global,True,CHF,Swiss franc,CZK,Czech koruna,2017-01-01T00:00:00Z
268,C:CZKDKK,Czech koruna - Danish krone,fx,global,True,DKK,Danish krone,CZK,Czech koruna,2017-01-01T00:00:00Z
269,C:CZKEUR,Czech koruna - Euro,fx,global,True,EUR,Euro,CZK,Czech koruna,2017-01-01T00:00:00Z
270,C:CZKJPY,Czech koruna - Japanese yen,fx,global,True,JPY,Japanese yen,CZK,Czech koruna,2017-01-01T00:00:00Z
271,C:CZKMXN,Czech koruna - Mexican peso,fx,global,True,MXN,Mexican peso,CZK,Czech koruna,2017-01-01T00:00:00Z
272,C:CZKNOK,Czech koruna - Norwegian krone,fx,global,True,NOK,Norwegian krone,CZK,Czech koruna,2017-01-01T00:00:00Z
273,C:CZKPLN,Czech koruna - Polish złoty,fx,global,True,PLN,Polish złoty,CZK,Czech koruna,2017-01-01T00:00:00Z
274,C:CZKSEK,Czech koruna - Swedish krona,fx,global,True,SEK,Swedish krona,CZK,Czech koruna,2017-01-01T00:00:00Z
275,C:CZKUSD,Czech koruna - United States Dollar,fx,global,True,USD,United States Dollar,CZK,Czech koruna,2017-01-01T00:00:00Z
276,C:CZKZAR,Czech koruna - South African rand,fx,global,True,ZAR,South African rand,CZK,Czech koruna,2017-01-01T00:00:00Z
277,C:DJFGBP,Djiboutian franc - Pound sterling,fx,global,True,GBP,Pound sterling,DJF,Djiboutian franc,2017-01-01T00:00:00Z
278,C:DKKAED,Danish krone - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,DKK,Danish krone,2017-01-01T00:00:00Z
279,C:DKKAUD,Danish krone - Australian dollar,fx,global,True,AUD,Australian dollar,DKK,Danish krone,2017-01-01T00:00:00Z
280,C:DKKBGN,Danish krone - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,DKK,Danish krone,2017-01-01T00:00:00Z
281,C:DKKCAD,Danish krone - Canadian dollar,fx,global,True,CAD,Canadian dollar,DKK,Danish krone,2017-01-01T00:00:00Z
282,C:DKKCHF,Danish krone - Swiss franc,fx,global,True,CHF,Swiss franc,DKK,Danish krone,2017-01-01T00:00:00Z
283,C:DKKCNY,Danish krone - Chinese yuan,fx,global,True,CNY,Chinese yuan,DKK,Danish krone,2017-01-01T00:00:00Z
284,C:DKKCOP,Danish krone - Colombian peso,fx,global,True,COP,Colombian peso,DKK,Danish krone,2017-01-01T00:00:00Z
285,C:DKKCZK,Danish krone - Czech koruna,fx,global,True,CZK,Czech koruna,DKK,Danish krone,2017-01-01T00:00:00Z
286,C:DKKEUR,Danish krone - Euro,fx,global,True,EUR,Euro,DKK,Danish krone,2017-01-01T00:00:00Z
287,C:DKKGBP,Danish krone - Pound sterling,fx,global,True,GBP,Pound sterling,DKK,Danish krone,2017-01-01T00:00:00Z
288,C:DKKHKD,Danish krone - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,DKK,Danish krone,2017-01-01T00:00:00Z
289,C:DKKHUF,Danish krone - Hungarian forint,fx,global,True,HUF,Hungarian forint,DKK,Danish krone,2017-01-01T00:00:00Z
290,C:DKKINR,Danish krone - Indian rupee,fx,global,True,INR,Indian rupee,DKK,Danish krone,2017-01-01T00:00:00Z
291,C:DKKISK,Danish krone - Icelandic króna,fx,global,True,ISK,Icelandic króna,DKK,Danish krone,2017-01-01T00:00:00Z
292,C:DKKJPY,Danish krone - Japanese yen,fx,global,True,JPY,Japanese yen,DKK,Danish krone,2017-01-01T00:00:00Z
293,C:DKKMXN,Danish krone - Mexican peso,fx,global,True,MXN,Mexican peso,DKK,Danish krone,2017-01-01T00:00:00Z
294,C:DKKMYR,Danish krone - Malaysian ringgit,fx,global,True,MYR,Malaysian ringgit,DKK,Danish krone,2017-01-01T00:00:00Z
295,C:DKKNOK,Danish krone - Norwegian krone,fx,global,True,NOK,Norwegian krone,DKK,Danish krone,2017-01-01T00:00:00Z
296,C:DKKNZD,Danish krone - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,DKK,Danish krone,2017-01-01T00:00:00Z
297,C:DKKPHP,Danish krone - Philippine peso,fx,global,True,PHP,Philippine peso,DKK,Danish krone,2017-01-01T00:00:00Z
298,C:DKKPKR,Danish krone - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,DKK,Danish krone,2017-01-01T00:00:00Z
299,C:DKKPLN,Danish krone - Polish złoty,fx,global,True,PLN,Polish złoty,DKK,Danish krone,2017-01-01T00:00:00Z
300,C:DKKRUB,Danish krone - Russian rouble,fx,global,True,RUB,Russian rouble,DKK,Danish krone,2017-01-01T00:00:00Z
301,C:DKKSEK,Danish krone - Swedish krona,fx,global,True,SEK,Swedish krona,DKK,Danish krone,2017-01-01T00:00:00Z
302,C:DKKSGD,Danish krone - Singapore dollar,fx,global,True,SGD,Singapore dollar,DKK,Danish krone,2017-01-01T00:00:00Z
303,C:DKKTHB,Danish krone - Thai baht,fx,global,True,THB,Thai baht,DKK,Danish krone,2017-01-01T00:00:00Z
304,C:DKKTRY,Danish krone - Turkish lira,fx,global,True,TRY,Turkish lira,DKK,Danish krone,2017-01-01T00:00:00Z
305,C:DKKTWD,Danish krone - New Taiwan dollar,fx,global,True,TWD,New Taiwan dollar,DKK,Danish krone,2017-01-01T00:00:00Z
306,C:DKKUAH,Danish krone - Ukrainian hryvnia,fx,global,True,UAH,Ukrainian hryvnia,DKK,Danish krone,2017-01-01T00:00:00Z
307,C:DKKUSD,Danish krone - United States Dollar,fx,global,True,USD,United States Dollar,DKK,Danish krone,2017-01-01T00:00:00Z
308,C:DKKZAR,Danish krone - South African rand,fx,global,True,ZAR,South African rand,DKK,Danish krone,2017-01-01T00:00:00Z
309,C:DOECHF,Double Eagle - Swiss franc,fx,global,True,CHF,Swiss franc,DOE,Double Eagle,2017-01-01T00:00:00Z
310,C:DOEUSD,Double Eagle - United States Dollar,fx,global,True,USD,United States Dollar,DOE,Double Eagle,2017-01-01T00:00:00Z
311,C:DOPGBP,Dominican peso - Pound sterling,fx,global,True,GBP,Pound sterling,DOP,Dominican peso,2017-01-01T00:00:00Z
312,C:DOPUSD,Dominican peso - United States Dollar,fx,global,True,USD,United States Dollar,DOP,Dominican peso,2017-01-01T00:00:00Z
313,C:DZDEUR,Algerian dinar - Euro,fx,global,True,EUR,Euro,DZD,Algerian dinar,2017-01-01T00:00:00Z
314,C:DZDUSD,Algerian dinar - United States Dollar,fx,global,True,USD,United States Dollar,DZD,Algerian dinar,2017-01-01T00:00:00Z
315,C:EGPEUR,Egyptian pound - Euro,fx,global,True,EUR,Euro,EGP,Egyptian pound,2017-01-01T00:00:00Z
316,C:EGPJPY,Egyptian pound - Japanese yen,fx,global,True,JPY,Japanese yen,EGP,Egyptian pound,2017-01-01T00:00:00Z
317,C:EGPPKR,Egyptian pound - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,EGP,Egyptian pound,2017-01-01T00:00:00Z
318,C:EGPUSD,Egyptian pound - United States Dollar,fx,global,True,USD,United States Dollar,EGP,Egyptian pound,2017-01-01T00:00:00Z
319,C:EGPZAR,Egyptian pound - South African rand,fx,global,True,ZAR,South African rand,EGP,Egyptian pound,2017-01-01T00:00:00Z
320,C:ETBGBP,Ethiopian birr - Pound sterling,fx,global,True,GBP,Pound sterling,ETB,Ethiopian birr,2017-01-01T00:00:00Z
321,C:ETBUSD,Ethiopian birr - United States Dollar,fx,global,True,USD,United States Dollar,ETB,Ethiopian birr,2017-01-01T00:00:00Z
322,C:EURAED,Euro - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,EUR,Euro,2017-01-01T00:00:00Z
323,C:EURAFN,Euro - Afghan afghani,fx,global,True,AFN,Afghan afghani,EUR,Euro,2017-01-01T00:00:00Z
324,C:EURALL,Euro - Albanian lek,fx,global,True,ALL,Albanian lek,EUR,Euro,2017-01-01T00:00:00Z
325,C:EURAMD,Euro - Armenian dram,fx,global,True,AMD,Armenian dram,EUR,Euro,2017-01-01T00:00:00Z
326,C:EURARS,Euro - Argentine peso,fx,global,True,ARS,Argentine peso,EUR,Euro,2017-01-01T00:00:00Z
327,C:EURAUD,Euro - Australian dollar,fx,global,True,AUD,Australian dollar,EUR,Euro,2017-01-01T00:00:00Z
328,C:EURBBD,Euro - Barbados dollar,fx,global,True,BBD,Barbados dollar,EUR,Euro,2017-01-01T00:00:00Z
329,C:EURBDT,Euro - Bangladeshi taka,fx,global,True,BDT,Bangladeshi taka,EUR,Euro,2017-01-01T00:00:00Z
330,C:EURBGN,Euro - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,EUR,Euro,2017-01-01T00:00:00Z
331,C:EURBHD,Euro - Bahraini dinar,fx,global,True,BHD,Bahraini dinar,EUR,Euro,2017-01-01T00:00:00Z
332,C:EURBIF,Euro - Burundian franc,fx,global,True,BIF,Burundian franc,EUR,Euro,2017-01-01T00:00:00Z
333,C:EURBMD,Euro - Bermudian dollar,fx,global,True,BMD,Bermudian dollar,EUR,Euro,2017-01-01T00:00:00Z
334,C:EURBND,Euro - Brunei dollar,fx,global,True,BND,Brunei dollar,EUR,Euro,2017-01-01T00:00:00Z
335,C:EURBOB,Euro - Boliviano,fx,global,True,BOB,Boliviano,EUR,Euro,2017-01-01T00:00:00Z
336,C:EURBRL,Euro - Brazilian real,fx,global,True,BRL,Brazilian real,EUR,Euro,2017-01-01T00:00:00Z
337,C:EURBSD,Euro - Bahamian dollar,fx,global,True,BSD,Bahamian dollar,EUR,Euro,2017-01-01T00:00:00Z
338,C:EURBTN,Euro - Bhutanese ngultrum,fx,global,True,BTN,Bhutanese ngultrum,EUR,Euro,2017-01-01T00:00:00Z
339,C:EURBWP,Euro - Botswana pula,fx,global,True,BWP,Botswana pula,EUR,Euro,2017-01-01T00:00:00Z
340,C:EURBYR,Euro - Belarusian ruble,fx,global,True,BYR,Belarusian ruble,EUR,Euro,2017-01-01T00:00:00Z
341,C:EURBZD,Euro - Belize dollar,fx,global,True,BZD,Belize dollar,EUR,Euro,2017-01-01T00:00:00Z
342,C:EURCAD,Euro - Canadian dollar,fx,global,True,CAD,Canadian dollar,EUR,Euro,2017-01-01T00:00:00Z
343,C:EURCDF,Euro - Congolese franc,fx,global,True,CDF,Congolese franc,EUR,Euro,2017-01-01T00:00:00Z
344,C:EURCHF,Euro - Swiss franc,fx,global,True,CHF,Swiss franc,EUR,Euro,2017-01-01T00:00:00Z
345,C:EURCLP,Euro - Chilean peso,fx,global,True,CLP,Chilean peso,EUR,Euro,2017-01-01T00:00:00Z
346,C:EURCNH,Euro - Chinese yuan,fx,global,True,CNH,Chinese yuan,EUR,Euro,2017-01-01T00:00:00Z
347,C:EURCNY,Euro - Chinese yuan,fx,global,True,CNY,Chinese yuan,EUR,Euro,2017-01-01T00:00:00Z
348,C:EURCOP,Euro - Colombian peso,fx,global,True,COP,Colombian peso,EUR,Euro,2017-01-01T00:00:00Z
349,C:EURCRC,Euro - Costa Rican colon,fx,global,True,CRC,Costa Rican colon,EUR,Euro,2017-01-01T00:00:00Z
350,C:EURCUP,Euro - Cuban peso,fx,global,True,CUP,Cuban peso,EUR,Euro,2017-01-01T00:00:00Z
351,C:EURCZK,Euro - Czech koruna,fx,global,True,CZK,Czech koruna,EUR,Euro,2017-01-01T00:00:00Z
352,C:EURDJF,Euro - Djiboutian franc,fx,global,True,DJF,Djiboutian franc,EUR,Euro,2017-01-01T00:00:00Z
353,C:EURDKK,Euro - Danish krone,fx,global,True,DKK,Danish krone,EUR,Euro,2017-01-01T00:00:00Z
354,C:EURDOP,Euro - Dominican peso,fx,global,True,DOP,Dominican peso,EUR,Euro,2017-01-01T00:00:00Z
355,C:EURDZD,Euro - Algerian dinar,fx,global,True,DZD,Algerian dinar,EUR,Euro,2017-01-01T00:00:00Z
356,C:EUREGP,Euro - Egyptian pound,fx,global,True,EGP,Egyptian pound,EUR,Euro,2017-01-01T00:00:00Z
357,C:EURETB,Euro - Ethiopian birr,fx,global,True,ETB,Ethiopian birr,EUR,Euro,2017-01-01T00:00:00Z
358,C:EURFJD,Euro - Fiji dollar,fx,global,True,FJD,Fiji dollar,EUR,Euro,2017-01-01T00:00:00Z
359,C:EURGBP,Euro - Pound sterling,fx,global,True,GBP,Pound sterling,EUR,Euro,2017-01-01T00:00:00Z
360,C:EURGHS,Euro - Ghanaian cedi,fx,global,True,GHS,Ghanaian cedi,EUR,Euro,2017-01-01T00:00:00Z
361,C:EURGNF,Euro - Guinean franc,fx,global,True,GNF,Guinean franc,EUR,Euro,2017-01-01T00:00:00Z
362,C:EURGTQ,Euro - Guatemalan quetzal,fx,global,True,GTQ,Guatemalan quetzal,EUR,Euro,2017-01-01T00:00:00Z
363,C:EURGYD,Euro - Guyanese dollar,fx,global,True,GYD,Guyanese dollar,EUR,Euro,2017-01-01T00:00:00Z
364,C:EURHKD,Euro - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,EUR,Euro,2017-01-01T00:00:00Z
365,C:EURHNL,Euro - Honduran lempira,fx,global,True,HNL,Honduran lempira,EUR,Euro,2017-01-01T00:00:00Z
366,C:EURHRK,Euro - Croatian kuna,fx,global,True,HRK,Croatian kuna,EUR,Euro,2017-01-01T00:00:00Z
367,C:EURHTG,Euro - Haitian gourde,fx,global,True,HTG,Haitian gourde,EUR,Euro,2017-01-01T00:00:00Z
368,C:EURHUF,Euro - Hungarian forint,fx,global,True,HUF,Hungarian forint,EUR,Euro,2017-01-01T00:00:00Z
369,C:EURIDR,Euro - Indonesian rupiah,fx,global,True,IDR,Indonesian rupiah,EUR,Euro,2017-01-01T00:00:00Z
370,C:EURILS,Euro - Israeli new shekel,fx,global,True,ILS,Israeli new shekel,EUR,Euro,2017-01-01T00:00:00Z
371,C:EURINR,Euro - Indian rupee,fx,global,True,INR,Indian rupee,EUR,Euro,2017-01-01T00:00:00Z
372,C:EURIQD,Euro - Iraqi dinar,fx,global,True,IQD,Iraqi dinar,EUR,Euro,2017-01-01T00:00:00Z
373,C:EURISK,Euro - Icelandic króna,fx,global,True,ISK,Icelandic króna,EUR,Euro,2017-01-01T00:00:00Z
374,C:EURJMD,Euro - Jamaican dollar,fx,global,True,JMD,Jamaican dollar,EUR,Euro,2017-01-01T00:00:00Z
375,C:EURJOD,Euro - Jordanian dinar,fx,global,True,JOD,Jordanian dinar,EUR,Euro,2017-01-01T00:00:00Z
376,C:EURJPY,Euro - Japanese yen,fx,global,True,JPY,Japanese yen,EUR,Euro,2017-01-01T00:00:00Z
377,C:EURKES,Euro - Kenyan shilling,fx,global,True,KES,Kenyan shilling,EUR,Euro,2017-01-01T00:00:00Z
378,C:EURKHR,Euro - Cambodian riel,fx,global,True,KHR,Cambodian riel,EUR,Euro,2017-01-01T00:00:00Z
379,C:EURKRW,Euro - South Korean won,fx,global,True,KRW,South Korean won,EUR,Euro,2017-01-01T00:00:00Z
380,C:EURKWD,Euro - Kuwaiti dinar,fx,global,True,KWD,Kuwaiti dinar,EUR,Euro,2017-01-01T00:00:00Z
381,C:EURKYD,Euro - Cayman Islands dollar,fx,global,True,KYD,Cayman Islands dollar,EUR,Euro,2017-01-01T00:00:00Z
382,C:EURKZT,Euro - Kazakhstani tenge,fx,global,True,KZT,Kazakhstani tenge,EUR,Euro,2017-01-01T00:00:00Z
383,C:EURLAK,Euro - Lao kip,fx,global,True,LAK,Lao kip,EUR,Euro,2017-01-01T00:00:00Z
384,C:EURLBP,Euro - Lebanese pound,fx,global,True,LBP,Lebanese pound,EUR,Euro,2017-01-01T00:00:00Z
385,C:EURLKR,Euro - Sri Lankan rupee,fx,global,True,LKR,Sri Lankan rupee,EUR,Euro,2017-01-01T00:00:00Z
386,C:EURLRD,Euro - Liberian dollar,fx,global,True,LRD,Liberian dollar,EUR,Euro,2017-01-01T00:00:00Z
387,C:EURLSL,Euro - Lesotho loti,fx,global,True,LSL,Lesotho loti,EUR,Euro,2017-01-01T00:00:00Z
388,C:EURLYD,Euro - Libyan dinar,fx,global,True,LYD,Libyan dinar,EUR,Euro,2017-01-01T00:00:00Z
389,C:EURMAD,Euro - Moroccan dirham,fx,global,True,MAD,Moroccan dirham,EUR,Euro,2017-01-01T00:00:00Z
390,C:EURMDL,Euro - Moldovan leu,fx,global,True,MDL,Moldovan leu,EUR,Euro,2017-01-01T00:00:00Z
391,C:EURMGA,Euro - Malagasy ariary,fx,global,True,MGA,Malagasy ariary,EUR,Euro,2017-01-01T00:00:00Z
392,C:EURMKD,Euro - Macedonian denar,fx,global,True,MKD,Macedonian denar,EUR,Euro,2017-01-01T00:00:00Z
393,C:EURMMK,Euro - Myanma kyat,fx,global,True,MMK,Myanma kyat,EUR,Euro,2017-01-01T00:00:00Z
394,C:EURMOP,Euro - Macanese pataca,fx,global,True,MOP,Macanese pataca,EUR,Euro,2017-01-01T00:00:00Z
395,C:EURMRO,Euro - Mauritanian ouguiya,fx,global,True,MRO,Mauritanian ouguiya,EUR,Euro,2017-01-01T00:00:00Z
396,C:EURMUR,Euro - Mauritian rupee,fx,global,True,MUR,Mauritian rupee,EUR,Euro,2017-01-01T00:00:00Z
397,C:EURMVR,Euro - Maldivian rufiyaa,fx,global,True,MVR,Maldivian rufiyaa,EUR,Euro,2017-01-01T00:00:00Z
398,C:EURMWK,Euro - Malawian kwacha,fx,global,True,MWK,Malawian kwacha,EUR,Euro,2017-01-01T00:00:00Z
399,C:EURMXN,Euro - Mexican peso,fx,global,True,MXN,Mexican peso,EUR,Euro,2017-01-01T00:00:00Z
400,C:EURMYR,Euro - Malaysian ringgit,fx,global,True,MYR,Malaysian ringgit,EUR,Euro,2017-01-01T00:00:00Z
